Day,Stage,timestamp,DateTimeTZ
265.0,-0.574,1064152800.0,2003-09-22 00:00:00+10:00
265.010417,-0.584,1064153700.0,2003-09-22 00:15:00+10:00
265.020833,-0.584,1064154600.0,2003-09-22 00:30:00+10:00
265.03125,-0.544,1064155500.0,2003-09-22 00:45:00+10:00
265.041667,-0.464,1064156400.0,2003-09-22 01:00:00+10:00
265.052083,-0.484,1064157300.0,2003-09-22 01:15:00+10:00
265.0625,-0.444,1064158200.0,2003-09-22 01:30:00+10:00
265.072917,-0.374,1064159100.0,2003-09-22 01:45:00+10:00
265.083333,-0.334,1064160000.0,2003-09-22 02:00:00+10:00
265.09375,-0.294,1064160900.0,2003-09-22 02:15:00+10:00
265.104167,-0.244,1064161800.0,2003-09-22 02:30:00+10:00
265.114583,-0.244,1064162700.0,2003-09-22 02:45:00+10:00
265.125,-0.174,1064163600.0,2003-09-22 03:00:00+10:00
265.135417,-0.114,1064164500.0,2003-09-22 03:15:00+10:00
265.145833,-0.064,1064165400.0,2003-09-22 03:30:00+10:00
265.15625,-0.064,1064166300.0,2003-09-22 03:45:00+10:00
265.166667,0.006,1064167200.0,2003-09-22 04:00:00+10:00
265.177083,0.026,1064168100.0,2003-09-22 04:15:00+10:00
265.1875,0.026,1064169000.0,2003-09-22 04:30:00+10:00
265.197917,0.106,1064169900.0,2003-09-22 04:45:00+10:00
265.208333,0.086,1064170800.0,2003-09-22 05:00:00+10:00
265.21875,0.086,1064171700.0,2003-09-22 05:15:00+10:00
265.229167,0.116,1064172600.0,2003-09-22 05:30:00+10:00
265.239583,0.106,1064173500.0,2003-09-22 05:45:00+10:00
265.25,0.116,1064174400.0,2003-09-22 06:00:00+10:00
265.260417,0.076,1064175300.0,2003-09-22 06:15:00+10:00
265.270833,0.076,1064176200.0,2003-09-22 06:30:00+10:00
265.28125,0.066,1064177100.0,2003-09-22 06:45:00+10:00
265.291667,0.056,1064178000.0,2003-09-22 07:00:00+10:00
265.302083,0.016,1064178900.0,2003-09-22 07:15:00+10:00
265.3125,-0.044,1064179800.0,2003-09-22 07:30:00+10:00
265.322917,-0.044,1064180700.0,2003-09-22 07:45:00+10:00
265.333333,-0.064,1064181600.0,2003-09-22 08:00:00+10:00
265.34375,-0.104,1064182500.0,2003-09-22 08:15:00+10:00
265.354167,-0.164,1064183400.0,2003-09-22 08:30:00+10:00
265.364583,-0.154,1064184300.0,2003-09-22 08:45:00+10:00
265.375,-0.184,1064185200.0,2003-09-22 09:00:00+10:00
265.385417,-0.254,1064186100.0,2003-09-22 09:15:00+10:00
265.395833,-0.244,1064187000.0,2003-09-22 09:30:00+10:00
265.40625,-0.264,1064187900.0,2003-09-22 09:45:00+10:00
265.416667,-0.284,1064188800.0,2003-09-22 10:00:00+10:00
265.427083,-0.304,1064189700.0,2003-09-22 10:15:00+10:00
265.4375,-0.324,1064190600.0,2003-09-22 10:30:00+10:00
265.447917,-0.324,1064191500.0,2003-09-22 10:45:00+10:00
265.458333,-0.324,1064192400.0,2003-09-22 11:00:00+10:00
265.46875,-0.294,1064193300.0,2003-09-22 11:15:00+10:00
265.479167,-0.314,1064194200.0,2003-09-22 11:30:00+10:00
265.489583,-0.264,1064195100.0,2003-09-22 11:45:00+10:00
265.5,-0.244,1064196000.0,2003-09-22 12:00:00+10:00
265.510417,-0.234,1064196900.0,2003-09-22 12:15:00+10:00
265.520833,-0.214,1064197800.0,2003-09-22 12:30:00+10:00
265.53125,-0.094,1064198700.0,2003-09-22 12:45:00+10:00
265.541667,-0.104,1064199600.0,2003-09-22 13:00:00+10:00
265.552083,-0.064,1064200500.0,2003-09-22 13:15:00+10:00
265.5625,0.026,1064201400.0,2003-09-22 13:30:00+10:00
265.572917,0.016,1064202300.0,2003-09-22 13:45:00+10:00
265.583333,0.146,1064203200.0,2003-09-22 14:00:00+10:00
265.59375,0.176,1064204100.0,2003-09-22 14:15:00+10:00
265.604167,0.176,1064205000.0,2003-09-22 14:30:00+10:00
265.614583,0.236,1064205900.0,2003-09-22 14:45:00+10:00
265.625,0.336,1064206800.0,2003-09-22 15:00:00+10:00
265.635417,0.376,1064207700.0,2003-09-22 15:15:00+10:00
265.645833,0.396,1064208600.0,2003-09-22 15:30:00+10:00
265.65625,0.466,1064209500.0,2003-09-22 15:45:00+10:00
265.666667,0.496,1064210400.0,2003-09-22 16:00:00+10:00
265.677083,0.526,1064211300.0,2003-09-22 16:15:00+10:00
265.6875,0.546,1064212200.0,2003-09-22 16:30:00+10:00
265.697917,0.586,1064213100.0,2003-09-22 16:45:00+10:00
265.708333,0.596,1064214000.0,2003-09-22 17:00:00+10:00
265.71875,0.606,1064214900.0,2003-09-22 17:15:00+10:00
265.729167,0.606,1064215800.0,2003-09-22 17:30:00+10:00
265.739583,0.596,1064216700.0,2003-09-22 17:45:00+10:00
265.75,0.596,1064217600.0,2003-09-22 18:00:00+10:00
265.760417,0.566,1064218500.0,2003-09-22 18:15:00+10:00
265.770833,0.566,1064219400.0,2003-09-22 18:30:00+10:00
265.78125,0.486,1064220300.0,2003-09-22 18:45:00+10:00
265.791667,0.426,1064221200.0,2003-09-22 19:00:00+10:00
265.802083,0.466,1064222100.0,2003-09-22 19:15:00+10:00
265.8125,0.386,1064223000.0,2003-09-22 19:30:00+10:00
265.822917,0.336,1064223900.0,2003-09-22 19:45:00+10:00
265.833333,0.206,1064224800.0,2003-09-22 20:00:00+10:00
265.84375,0.166,1064225700.0,2003-09-22 20:15:00+10:00
265.854167,0.166,1064226600.0,2003-09-22 20:30:00+10:00
265.864583,0.056,1064227500.0,2003-09-22 20:45:00+10:00
265.875,-0.054,1064228400.0,2003-09-22 21:00:00+10:00
265.885417,-0.114,1064229300.0,2003-09-22 21:15:00+10:00
265.895833,-0.224,1064230200.0,2003-09-22 21:30:00+10:00
265.90625,-0.264,1064231100.0,2003-09-22 21:45:00+10:00
265.916667,-0.344,1064232000.0,2003-09-22 22:00:00+10:00
265.927083,-0.454,1064232900.0,2003-09-22 22:15:00+10:00
265.9375,-0.484,1064233800.0,2003-09-22 22:30:00+10:00
265.947917,-0.454,1064234700.0,2003-09-22 22:45:00+10:00
265.958333,-0.454,1064235600.0,2003-09-22 23:00:00+10:00
265.96875,-0.614,1064236500.0,2003-09-22 23:15:00+10:00
265.979167,-0.564,1064237400.0,2003-09-22 23:30:00+10:00
265.989583,-0.634,1064238300.0,2003-09-22 23:45:00+10:00
266.0,-0.544,1064239200.0,2003-09-23 00:00:00+10:00
266.010417,-0.564,1064240100.0,2003-09-23 00:15:00+10:00
266.020833,-0.624,1064241000.0,2003-09-23 00:30:00+10:00
266.03125,-0.664,1064241900.0,2003-09-23 00:45:00+10:00
266.041667,-0.604,1064242800.0,2003-09-23 01:00:00+10:00
266.052083,-0.404,1064243700.0,2003-09-23 01:15:00+10:00
266.0625,-0.524,1064244600.0,2003-09-23 01:30:00+10:00
266.072917,-0.584,1064245500.0,2003-09-23 01:45:00+10:00
266.083333,-0.414,1064246400.0,2003-09-23 02:00:00+10:00
266.09375,-0.374,1064247300.0,2003-09-23 02:15:00+10:00
266.104167,-0.324,1064248200.0,2003-09-23 02:30:00+10:00
266.114583,-0.284,1064249100.0,2003-09-23 02:45:00+10:00
266.125,-0.294,1064250000.0,2003-09-23 03:00:00+10:00
266.135417,-0.194,1064250900.0,2003-09-23 03:15:00+10:00
266.145833,-0.054,1064251800.0,2003-09-23 03:30:00+10:00
266.15625,-0.084,1064252700.0,2003-09-23 03:45:00+10:00
266.166667,-0.054,1064253600.0,2003-09-23 04:00:00+10:00
266.177083,0.046,1064254500.0,2003-09-23 04:15:00+10:00
266.1875,0.026,1064255400.0,2003-09-23 04:30:00+10:00
266.197917,0.086,1064256300.0,2003-09-23 04:45:00+10:00
266.208333,0.226,1064257200.0,2003-09-23 05:00:00+10:00
266.21875,0.106,1064258100.0,2003-09-23 05:15:00+10:00
266.229167,0.166,1064259000.0,2003-09-23 05:30:00+10:00
266.239583,0.216,1064259900.0,2003-09-23 05:45:00+10:00
266.25,0.236,1064260800.0,2003-09-23 06:00:00+10:00
266.260417,0.206,1064261700.0,2003-09-23 06:15:00+10:00
266.270833,0.186,1064262600.0,2003-09-23 06:30:00+10:00
266.28125,0.216,1064263500.0,2003-09-23 06:45:00+10:00
266.291667,0.186,1064264400.0,2003-09-23 07:00:00+10:00
266.302083,0.206,1064265300.0,2003-09-23 07:15:00+10:00
266.3125,0.106,1064266200.0,2003-09-23 07:30:00+10:00
266.322917,0.086,1064267100.0,2003-09-23 07:45:00+10:00
266.333333,0.096,1064268000.0,2003-09-23 08:00:00+10:00
266.34375,0.046,1064268900.0,2003-09-23 08:15:00+10:00
266.354167,0.006,1064269800.0,2003-09-23 08:30:00+10:00
266.364583,-0.064,1064270700.0,2003-09-23 08:45:00+10:00
266.375,-0.064,1064271600.0,2003-09-23 09:00:00+10:00
266.385417,-0.134,1064272500.0,2003-09-23 09:15:00+10:00
266.395833,-0.184,1064273400.0,2003-09-23 09:30:00+10:00
266.40625,-0.194,1064274300.0,2003-09-23 09:45:00+10:00
266.416667,-0.254,1064275200.0,2003-09-23 10:00:00+10:00
266.427083,-0.294,1064276100.0,2003-09-23 10:15:00+10:00
266.4375,-0.324,1064277000.0,2003-09-23 10:30:00+10:00
266.447917,-0.334,1064277900.0,2003-09-23 10:45:00+10:00
266.458333,-0.364,1064278800.0,2003-09-23 11:00:00+10:00
266.46875,-0.404,1064279700.0,2003-09-23 11:15:00+10:00
266.479167,-0.404,1064280600.0,2003-09-23 11:30:00+10:00
266.489583,-0.384,1064281500.0,2003-09-23 11:45:00+10:00
266.5,-0.404,1064282400.0,2003-09-23 12:00:00+10:00
266.510417,-0.384,1064283300.0,2003-09-23 12:15:00+10:00
266.520833,-0.344,1064284200.0,2003-09-23 12:30:00+10:00
266.53125,-0.324,1064285100.0,2003-09-23 12:45:00+10:00
266.541667,-0.304,1064286000.0,2003-09-23 13:00:00+10:00
266.552083,-0.234,1064286900.0,2003-09-23 13:15:00+10:00
266.5625,-0.234,1064287800.0,2003-09-23 13:30:00+10:00
266.572917,-0.154,1064288700.0,2003-09-23 13:45:00+10:00
266.583333,-0.094,1064289600.0,2003-09-23 14:00:00+10:00
266.59375,-0.084,1064290500.0,2003-09-23 14:15:00+10:00
266.604167,0.046,1064291400.0,2003-09-23 14:30:00+10:00
266.614583,0.096,1064292300.0,2003-09-23 14:45:00+10:00
266.625,0.116,1064293200.0,2003-09-23 15:00:00+10:00
266.635417,0.236,1064294100.0,2003-09-23 15:15:00+10:00
266.645833,0.256,1064295000.0,2003-09-23 15:30:00+10:00
266.65625,0.346,1064295900.0,2003-09-23 15:45:00+10:00
266.666667,0.396,1064296800.0,2003-09-23 16:00:00+10:00
266.677083,0.466,1064297700.0,2003-09-23 16:15:00+10:00
266.6875,0.466,1064298600.0,2003-09-23 16:30:00+10:00
266.697917,0.556,1064299500.0,2003-09-23 16:45:00+10:00
266.708333,0.626,1064300400.0,2003-09-23 17:00:00+10:00
266.71875,0.596,1064301300.0,2003-09-23 17:15:00+10:00
266.729167,0.686,1064302200.0,2003-09-23 17:30:00+10:00
266.739583,0.656,1064303100.0,2003-09-23 17:45:00+10:00
266.75,0.686,1064304000.0,2003-09-23 18:00:00+10:00
266.760417,0.726,1064304900.0,2003-09-23 18:15:00+10:00
266.770833,0.656,1064305800.0,2003-09-23 18:30:00+10:00
266.78125,0.686,1064306700.0,2003-09-23 18:45:00+10:00
266.791667,0.606,1064307600.0,2003-09-23 19:00:00+10:00
266.802083,0.636,1064308500.0,2003-09-23 19:15:00+10:00
266.8125,0.596,1064309400.0,2003-09-23 19:30:00+10:00
266.822917,0.506,1064310300.0,2003-09-23 19:45:00+10:00
266.833333,0.456,1064311200.0,2003-09-23 20:00:00+10:00
266.84375,0.446,1064312100.0,2003-09-23 20:15:00+10:00
266.854167,0.356,1064313000.0,2003-09-23 20:30:00+10:00
266.864583,0.236,1064313900.0,2003-09-23 20:45:00+10:00
266.875,0.196,1064314800.0,2003-09-23 21:00:00+10:00
266.885417,0.126,1064315700.0,2003-09-23 21:15:00+10:00
266.895833,0.036,1064316600.0,2003-09-23 21:30:00+10:00
266.90625,-0.034,1064317500.0,2003-09-23 21:45:00+10:00
266.916667,-0.114,1064318400.0,2003-09-23 22:00:00+10:00
266.927083,-0.184,1064319300.0,2003-09-23 22:15:00+10:00
266.9375,-0.204,1064320200.0,2003-09-23 22:30:00+10:00
266.947917,-0.334,1064321100.0,2003-09-23 22:45:00+10:00
266.958333,-0.394,1064322000.0,2003-09-23 23:00:00+10:00
266.96875,-0.404,1064322900.0,2003-09-23 23:15:00+10:00
266.979167,-0.434,1064323800.0,2003-09-23 23:30:00+10:00
266.989583,-0.504,1064324700.0,2003-09-23 23:45:00+10:00
267.0,-0.514,1064325600.0,2003-09-24 00:00:00+10:00
267.010417,-0.544,1064326500.0,2003-09-24 00:15:00+10:00
267.020833,-0.564,1064327400.0,2003-09-24 00:30:00+10:00
267.03125,-0.544,1064328300.0,2003-09-24 00:45:00+10:00
267.041667,-0.574,1064329200.0,2003-09-24 01:00:00+10:00
267.052083,-0.564,1064330100.0,2003-09-24 01:15:00+10:00
267.0625,-0.534,1064331000.0,2003-09-24 01:30:00+10:00
267.072917,-0.454,1064331900.0,2003-09-24 01:45:00+10:00
267.083333,-0.494,1064332800.0,2003-09-24 02:00:00+10:00
267.09375,-0.444,1064333700.0,2003-09-24 02:15:00+10:00
267.104167,-0.334,1064334600.0,2003-09-24 02:30:00+10:00
267.114583,-0.404,1064335500.0,2003-09-24 02:45:00+10:00
267.125,-0.194,1064336400.0,2003-09-24 03:00:00+10:00
267.135417,-0.154,1064337300.0,2003-09-24 03:15:00+10:00
267.145833,-0.204,1064338200.0,2003-09-24 03:30:00+10:00
267.15625,-0.044,1064339100.0,2003-09-24 03:45:00+10:00
267.166667,0.006,1064340000.0,2003-09-24 04:00:00+10:00
267.177083,0.056,1064340900.0,2003-09-24 04:15:00+10:00
267.1875,0.116,1064341800.0,2003-09-24 04:30:00+10:00
267.197917,0.176,1064342700.0,2003-09-24 04:45:00+10:00
267.208333,0.216,1064343600.0,2003-09-24 05:00:00+10:00
267.21875,0.296,1064344500.0,2003-09-24 05:15:00+10:00
267.229167,0.346,1064345400.0,2003-09-24 05:30:00+10:00
267.239583,0.316,1064346300.0,2003-09-24 05:45:00+10:00
267.25,0.416,1064347200.0,2003-09-24 06:00:00+10:00
267.260417,0.356,1064348100.0,2003-09-24 06:15:00+10:00
267.270833,0.426,1064349000.0,2003-09-24 06:30:00+10:00
267.28125,0.526,1064349900.0,2003-09-24 06:45:00+10:00
267.291667,0.346,1064350800.0,2003-09-24 07:00:00+10:00
267.302083,0.436,1064351700.0,2003-09-24 07:15:00+10:00
267.3125,0.476,1064352600.0,2003-09-24 07:30:00+10:00
267.322917,0.356,1064353500.0,2003-09-24 07:45:00+10:00
267.333333,0.386,1064354400.0,2003-09-24 08:00:00+10:00
267.34375,0.346,1064355300.0,2003-09-24 08:15:00+10:00
267.354167,0.266,1064356200.0,2003-09-24 08:30:00+10:00
267.364583,0.276,1064357100.0,2003-09-24 08:45:00+10:00
267.375,0.196,1064358000.0,2003-09-24 09:00:00+10:00
267.385417,0.126,1064358900.0,2003-09-24 09:15:00+10:00
267.395833,0.096,1064359800.0,2003-09-24 09:30:00+10:00
267.40625,0.036,1064360700.0,2003-09-24 09:45:00+10:00
267.416667,-0.004,1064361600.0,2003-09-24 10:00:00+10:00
267.427083,-0.114,1064362500.0,2003-09-24 10:15:00+10:00
267.4375,-0.144,1064363400.0,2003-09-24 10:30:00+10:00
267.447917,-0.184,1064364300.0,2003-09-24 10:45:00+10:00
267.458333,-0.234,1064365200.0,2003-09-24 11:00:00+10:00
267.46875,-0.274,1064366100.0,2003-09-24 11:15:00+10:00
267.479167,-0.324,1064367000.0,2003-09-24 11:30:00+10:00
267.489583,-0.344,1064367900.0,2003-09-24 11:45:00+10:00
267.5,-0.384,1064368800.0,2003-09-24 12:00:00+10:00
267.510417,-0.374,1064369700.0,2003-09-24 12:15:00+10:00
267.520833,-0.404,1064370600.0,2003-09-24 12:30:00+10:00
267.53125,-0.414,1064371500.0,2003-09-24 12:45:00+10:00
267.541667,-0.364,1064372400.0,2003-09-24 13:00:00+10:00
267.552083,-0.404,1064373300.0,2003-09-24 13:15:00+10:00
267.5625,-0.344,1064374200.0,2003-09-24 13:30:00+10:00
267.572917,-0.314,1064375100.0,2003-09-24 13:45:00+10:00
267.583333,-0.284,1064376000.0,2003-09-24 14:00:00+10:00
267.59375,-0.194,1064376900.0,2003-09-24 14:15:00+10:00
267.604167,-0.204,1064377800.0,2003-09-24 14:30:00+10:00
267.614583,-0.154,1064378700.0,2003-09-24 14:45:00+10:00
267.625,-0.014,1064379600.0,2003-09-24 15:00:00+10:00
267.635417,0.066,1064380500.0,2003-09-24 15:15:00+10:00
267.645833,0.066,1064381400.0,2003-09-24 15:30:00+10:00
267.65625,0.146,1064382300.0,2003-09-24 15:45:00+10:00
267.666667,0.236,1064383200.0,2003-09-24 16:00:00+10:00
267.677083,0.316,1064384100.0,2003-09-24 16:15:00+10:00
267.6875,0.426,1064385000.0,2003-09-24 16:30:00+10:00
267.697917,0.426,1064385900.0,2003-09-24 16:45:00+10:00
267.708333,0.496,1064386800.0,2003-09-24 17:00:00+10:00
267.71875,0.596,1064387700.0,2003-09-24 17:15:00+10:00
267.729167,0.606,1064388600.0,2003-09-24 17:30:00+10:00
267.739583,0.696,1064389500.0,2003-09-24 17:45:00+10:00
267.75,0.706,1064390400.0,2003-09-24 18:00:00+10:00
267.760417,0.746,1064391300.0,2003-09-24 18:15:00+10:00
267.770833,0.796,1064392200.0,2003-09-24 18:30:00+10:00
267.78125,0.776,1064393100.0,2003-09-24 18:45:00+10:00
267.791667,0.776,1064394000.0,2003-09-24 19:00:00+10:00
267.802083,0.746,1064394900.0,2003-09-24 19:15:00+10:00
267.8125,0.776,1064395800.0,2003-09-24 19:30:00+10:00
267.822917,0.736,1064396700.0,2003-09-24 19:45:00+10:00
267.833333,0.686,1064397600.0,2003-09-24 20:00:00+10:00
267.84375,0.626,1064398500.0,2003-09-24 20:15:00+10:00
267.854167,0.566,1064399400.0,2003-09-24 20:30:00+10:00
267.864583,0.526,1064400300.0,2003-09-24 20:45:00+10:00
267.875,0.436,1064401200.0,2003-09-24 21:00:00+10:00
267.885417,0.356,1064402100.0,2003-09-24 21:15:00+10:00
267.895833,0.266,1064403000.0,2003-09-24 21:30:00+10:00
267.90625,0.186,1064403900.0,2003-09-24 21:45:00+10:00
267.916667,0.126,1064404800.0,2003-09-24 22:00:00+10:00
267.927083,-0.004,1064405700.0,2003-09-24 22:15:00+10:00
267.9375,-0.054,1064406600.0,2003-09-24 22:30:00+10:00
267.947917,-0.184,1064407500.0,2003-09-24 22:45:00+10:00
267.958333,-0.234,1064408400.0,2003-09-24 23:00:00+10:00
267.96875,-0.284,1064409300.0,2003-09-24 23:15:00+10:00
267.979167,-0.384,1064410200.0,2003-09-24 23:30:00+10:00
267.989583,-0.454,1064411100.0,2003-09-24 23:45:00+10:00
268.0,-0.504,1064412000.0,2003-09-25 00:00:00+10:00
268.010417,-0.544,1064412900.0,2003-09-25 00:15:00+10:00
268.020833,-0.594,1064413800.0,2003-09-25 00:30:00+10:00
268.03125,-0.624,1064414700.0,2003-09-25 00:45:00+10:00
268.041667,-0.644,1064415600.0,2003-09-25 01:00:00+10:00
268.052083,-0.654,1064416500.0,2003-09-25 01:15:00+10:00
268.0625,-0.664,1064417400.0,2003-09-25 01:30:00+10:00
268.072917,-0.634,1064418300.0,2003-09-25 01:45:00+10:00
268.083333,-0.624,1064419200.0,2003-09-25 02:00:00+10:00
268.09375,-0.624,1064420100.0,2003-09-25 02:15:00+10:00
268.104167,-0.584,1064421000.0,2003-09-25 02:30:00+10:00
268.114583,-0.514,1064421900.0,2003-09-25 02:45:00+10:00
268.125,-0.464,1064422800.0,2003-09-25 03:00:00+10:00
268.135417,-0.424,1064423700.0,2003-09-25 03:15:00+10:00
268.145833,-0.314,1064424600.0,2003-09-25 03:30:00+10:00
268.15625,-0.274,1064425500.0,2003-09-25 03:45:00+10:00
268.166667,-0.224,1064426400.0,2003-09-25 04:00:00+10:00
268.177083,-0.114,1064427300.0,2003-09-25 04:15:00+10:00
268.1875,-0.024,1064428200.0,2003-09-25 04:30:00+10:00
268.197917,0.016,1064429100.0,2003-09-25 04:45:00+10:00
268.208333,0.096,1064430000.0,2003-09-25 05:00:00+10:00
268.21875,0.176,1064430900.0,2003-09-25 05:15:00+10:00
268.229167,0.246,1064431800.0,2003-09-25 05:30:00+10:00
268.239583,0.306,1064432700.0,2003-09-25 05:45:00+10:00
268.25,0.356,1064433600.0,2003-09-25 06:00:00+10:00
268.260417,0.426,1064434500.0,2003-09-25 06:15:00+10:00
268.270833,0.426,1064435400.0,2003-09-25 06:30:00+10:00
268.28125,0.526,1064436300.0,2003-09-25 06:45:00+10:00
268.291667,0.516,1064437200.0,2003-09-25 07:00:00+10:00
268.302083,0.536,1064438100.0,2003-09-25 07:15:00+10:00
268.3125,0.516,1064439000.0,2003-09-25 07:30:00+10:00
268.322917,0.546,1064439900.0,2003-09-25 07:45:00+10:00
268.333333,0.536,1064440800.0,2003-09-25 08:00:00+10:00
268.34375,0.516,1064441700.0,2003-09-25 08:15:00+10:00
268.354167,0.476,1064442600.0,2003-09-25 08:30:00+10:00
268.364583,0.426,1064443500.0,2003-09-25 08:45:00+10:00
268.375,0.436,1064444400.0,2003-09-25 09:00:00+10:00
268.385417,0.386,1064445300.0,2003-09-25 09:15:00+10:00
268.395833,0.286,1064446200.0,2003-09-25 09:30:00+10:00
268.40625,0.216,1064447100.0,2003-09-25 09:45:00+10:00
268.416667,0.216,1064448000.0,2003-09-25 10:00:00+10:00
268.427083,0.096,1064448900.0,2003-09-25 10:15:00+10:00
268.4375,0.056,1064449800.0,2003-09-25 10:30:00+10:00
268.447917,-0.034,1064450700.0,2003-09-25 10:45:00+10:00
268.458333,-0.124,1064451600.0,2003-09-25 11:00:00+10:00
268.46875,-0.134,1064452500.0,2003-09-25 11:15:00+10:00
268.479167,-0.194,1064453400.0,2003-09-25 11:30:00+10:00
268.489583,-0.274,1064454300.0,2003-09-25 11:45:00+10:00
268.5,-0.324,1064455200.0,2003-09-25 12:00:00+10:00
268.510417,-0.344,1064456100.0,2003-09-25 12:15:00+10:00
268.520833,-0.424,1064457000.0,2003-09-25 12:30:00+10:00
268.53125,-0.384,1064457900.0,2003-09-25 12:45:00+10:00
268.541667,-0.424,1064458800.0,2003-09-25 13:00:00+10:00
268.552083,-0.434,1064459700.0,2003-09-25 13:15:00+10:00
268.5625,-0.444,1064460600.0,2003-09-25 13:30:00+10:00
268.572917,-0.434,1064461500.0,2003-09-25 13:45:00+10:00
268.583333,-0.404,1064462400.0,2003-09-25 14:00:00+10:00
268.59375,-0.394,1064463300.0,2003-09-25 14:15:00+10:00
268.604167,-0.334,1064464200.0,2003-09-25 14:30:00+10:00
268.614583,-0.314,1064465100.0,2003-09-25 14:45:00+10:00
268.625,-0.224,1064466000.0,2003-09-25 15:00:00+10:00
268.635417,-0.204,1064466900.0,2003-09-25 15:15:00+10:00
268.645833,-0.104,1064467800.0,2003-09-25 15:30:00+10:00
268.65625,-0.004,1064468700.0,2003-09-25 15:45:00+10:00
268.666667,-0.004,1064469600.0,2003-09-25 16:00:00+10:00
268.677083,0.136,1064470500.0,2003-09-25 16:15:00+10:00
268.6875,0.186,1064471400.0,2003-09-25 16:30:00+10:00
268.697917,0.306,1064472300.0,2003-09-25 16:45:00+10:00
268.708333,0.356,1064473200.0,2003-09-25 17:00:00+10:00
268.71875,0.396,1064474100.0,2003-09-25 17:15:00+10:00
268.729167,0.526,1064475000.0,2003-09-25 17:30:00+10:00
268.739583,0.586,1064475900.0,2003-09-25 17:45:00+10:00
268.75,0.636,1064476800.0,2003-09-25 18:00:00+10:00
268.760417,0.676,1064477700.0,2003-09-25 18:15:00+10:00
268.770833,0.736,1064478600.0,2003-09-25 18:30:00+10:00
268.78125,0.786,1064479500.0,2003-09-25 18:45:00+10:00
268.791667,0.806,1064480400.0,2003-09-25 19:00:00+10:00
268.802083,0.846,1064481300.0,2003-09-25 19:15:00+10:00
268.8125,0.806,1064482200.0,2003-09-25 19:30:00+10:00
268.822917,0.826,1064483100.0,2003-09-25 19:45:00+10:00
268.833333,0.836,1064484000.0,2003-09-25 20:00:00+10:00
268.84375,0.806,1064484900.0,2003-09-25 20:15:00+10:00
268.854167,0.726,1064485800.0,2003-09-25 20:30:00+10:00
268.864583,0.716,1064486700.0,2003-09-25 20:45:00+10:00
268.875,0.646,1064487600.0,2003-09-25 21:00:00+10:00
268.885417,0.566,1064488500.0,2003-09-25 21:15:00+10:00
268.895833,0.526,1064489400.0,2003-09-25 21:30:00+10:00
268.90625,0.416,1064490300.0,2003-09-25 21:45:00+10:00
268.916667,0.326,1064491200.0,2003-09-25 22:00:00+10:00
268.927083,0.266,1064492100.0,2003-09-25 22:15:00+10:00
268.9375,0.156,1064493000.0,2003-09-25 22:30:00+10:00
268.947917,0.046,1064493900.0,2003-09-25 22:45:00+10:00
268.958333,-0.014,1064494800.0,2003-09-25 23:00:00+10:00
268.96875,-0.104,1064495700.0,2003-09-25 23:15:00+10:00
268.979167,-0.234,1064496600.0,2003-09-25 23:30:00+10:00
268.989583,-0.324,1064497500.0,2003-09-25 23:45:00+10:00
269.0,-0.354,1064498400.0,2003-09-26 00:00:00+10:00
269.010417,-0.424,1064499300.0,2003-09-26 00:15:00+10:00
269.020833,-0.514,1064500200.0,2003-09-26 00:30:00+10:00
269.03125,-0.554,1064501100.0,2003-09-26 00:45:00+10:00
269.041667,-0.694,1064502000.0,2003-09-26 01:00:00+10:00
269.052083,-0.644,1064502900.0,2003-09-26 01:15:00+10:00
269.0625,-0.664,1064503800.0,2003-09-26 01:30:00+10:00
269.072917,-0.744,1064504700.0,2003-09-26 01:45:00+10:00
269.083333,-0.734,1064505600.0,2003-09-26 02:00:00+10:00
269.09375,-0.774,1064506500.0,2003-09-26 02:15:00+10:00
269.104167,-0.674,1064507400.0,2003-09-26 02:30:00+10:00
269.114583,-0.694,1064508300.0,2003-09-26 02:45:00+10:00
269.125,-0.664,1064509200.0,2003-09-26 03:00:00+10:00
269.135417,-0.644,1064510100.0,2003-09-26 03:15:00+10:00
269.145833,-0.594,1064511000.0,2003-09-26 03:30:00+10:00
269.15625,-0.474,1064511900.0,2003-09-26 03:45:00+10:00
269.166667,-0.414,1064512800.0,2003-09-26 04:00:00+10:00
269.177083,-0.394,1064513700.0,2003-09-26 04:15:00+10:00
269.1875,-0.264,1064514600.0,2003-09-26 04:30:00+10:00
269.197917,-0.214,1064515500.0,2003-09-26 04:45:00+10:00
269.208333,-0.104,1064516400.0,2003-09-26 05:00:00+10:00
269.21875,-0.004,1064517300.0,2003-09-26 05:15:00+10:00
269.229167,0.036,1064518200.0,2003-09-26 05:30:00+10:00
269.239583,0.096,1064519100.0,2003-09-26 05:45:00+10:00
269.25,0.226,1064520000.0,2003-09-26 06:00:00+10:00
269.260417,0.316,1064520900.0,2003-09-26 06:15:00+10:00
269.270833,0.326,1064521800.0,2003-09-26 06:30:00+10:00
269.28125,0.416,1064522700.0,2003-09-26 06:45:00+10:00
269.291667,0.436,1064523600.0,2003-09-26 07:00:00+10:00
269.302083,0.486,1064524500.0,2003-09-26 07:15:00+10:00
269.3125,0.566,1064525400.0,2003-09-26 07:30:00+10:00
269.322917,0.566,1064526300.0,2003-09-26 07:45:00+10:00
269.333333,0.566,1064527200.0,2003-09-26 08:00:00+10:00
269.34375,0.566,1064528100.0,2003-09-26 08:15:00+10:00
