Day,Stage,timestamp,DateTimeTZ
274.46875,0.19,1096506900.0,2004-09-30 11:15:00+10:00
274.47917,0.08,1096507800.0,2004-09-30 11:30:00+10:00
274.48958,0.06,1096508700.0,2004-09-30 11:45:00+10:00
274.5,-0.04,1096509600.0,2004-09-30 12:00:00+10:00
274.51042,-0.14,1096510500.0,2004-09-30 12:15:00+10:00
274.52083,-0.19,1096511400.0,2004-09-30 12:30:00+10:00
274.53125,-0.25,1096512300.0,2004-09-30 12:45:00+10:00
274.54167,-0.35,1096513200.0,2004-09-30 13:00:00+10:00
274.55208,-0.39,1096514100.0,2004-09-30 13:15:00+10:00
274.5625,-0.49,1096515000.0,2004-09-30 13:30:00+10:00
274.57292,-0.54,1096515900.0,2004-09-30 13:45:00+10:00
274.58333,-0.54,1096516800.0,2004-09-30 14:00:00+10:00
274.59375,-0.64,1096517700.0,2004-09-30 14:15:00+10:00
274.60417,-0.65,1096518600.0,2004-09-30 14:30:00+10:00
274.61458,-0.69,1096519500.0,2004-09-30 14:45:00+10:00
274.625,-0.69,1096520400.0,2004-09-30 15:00:00+10:00
274.63542,-0.68,1096521300.0,2004-09-30 15:15:00+10:00
274.64583,-0.72,1096522200.0,2004-09-30 15:30:00+10:00
274.65625,-0.72,1096523100.0,2004-09-30 15:45:00+10:00
274.66667,-0.69,1096524000.0,2004-09-30 16:00:00+10:00
274.67708,-0.67,1096524900.0,2004-09-30 16:15:00+10:00
274.6875,-0.64,1096525800.0,2004-09-30 16:30:00+10:00
274.69792,-0.61,1096526700.0,2004-09-30 16:45:00+10:00
274.70833,-0.57,1096527600.0,2004-09-30 17:00:00+10:00
274.71875,-0.51,1096528500.0,2004-09-30 17:15:00+10:00
274.72917,-0.43,1096529400.0,2004-09-30 17:30:00+10:00
274.73958,-0.42,1096530300.0,2004-09-30 17:45:00+10:00
274.75,-0.31,1096531200.0,2004-09-30 18:00:00+10:00
274.76042,-0.23,1096532100.0,2004-09-30 18:15:00+10:00
274.77083,-0.2,1096533000.0,2004-09-30 18:30:00+10:00
274.78125,-0.14,1096533900.0,2004-09-30 18:45:00+10:00
274.79167,-0.08,1096534800.0,2004-09-30 19:00:00+10:00
274.80208,0.01,1096535700.0,2004-09-30 19:15:00+10:00
274.8125,0.06,1096536600.0,2004-09-30 19:30:00+10:00
274.82292,0.12,1096537500.0,2004-09-30 19:45:00+10:00
274.83333,0.12,1096538400.0,2004-09-30 20:00:00+10:00
274.84375,0.2,1096539300.0,2004-09-30 20:15:00+10:00
274.85417,0.26,1096540200.0,2004-09-30 20:30:00+10:00
274.86458,0.24,1096541100.0,2004-09-30 20:45:00+10:00
274.875,0.29,1096542000.0,2004-09-30 21:00:00+10:00
274.88542,0.29,1096542900.0,2004-09-30 21:15:00+10:00
274.89583,0.3,1096543800.0,2004-09-30 21:30:00+10:00
274.90625,0.3,1096544700.0,2004-09-30 21:45:00+10:00
274.91667,0.29,1096545600.0,2004-09-30 22:00:00+10:00
274.92708,0.28,1096546500.0,2004-09-30 22:15:00+10:00
274.9375,0.25,1096547400.0,2004-09-30 22:30:00+10:00
274.94792,0.21,1096548300.0,2004-09-30 22:45:00+10:00
274.95833,0.18,1096549200.0,2004-09-30 23:00:00+10:00
274.96875,0.1,1096550100.0,2004-09-30 23:15:00+10:00
274.97917,0.03,1096551000.0,2004-09-30 23:30:00+10:00
274.98958,0.04,1096551900.0,2004-09-30 23:45:00+10:00
275.0,-0.11,1096552800.0,2004-10-01 00:00:00+10:00
275.01042,-0.16,1096553700.0,2004-10-01 00:15:00+10:00
275.02083,-0.2,1096554600.0,2004-10-01 00:30:00+10:00
275.03125,-0.29,1096555500.0,2004-10-01 00:45:00+10:00
275.04167,-0.29,1096556400.0,2004-10-01 01:00:00+10:00
275.05208,-0.38,1096557300.0,2004-10-01 01:15:00+10:00
275.0625,-0.5,1096558200.0,2004-10-01 01:30:00+10:00
275.07292,-0.47,1096559100.0,2004-10-01 01:45:00+10:00
275.08333,-0.51,1096560000.0,2004-10-01 02:00:00+10:00
275.09375,-0.59,1096560900.0,2004-10-01 02:15:00+10:00
275.10417,-0.62,1096561800.0,2004-10-01 02:30:00+10:00
275.11458,-0.66,1096562700.0,2004-10-01 02:45:00+10:00
275.125,-0.65,1096563600.0,2004-10-01 03:00:00+10:00
275.13542,-0.66,1096564500.0,2004-10-01 03:15:00+10:00
275.14583,-0.66,1096565400.0,2004-10-01 03:30:00+10:00
275.15625,-0.7,1096566300.0,2004-10-01 03:45:00+10:00
275.16667,-0.65,1096567200.0,2004-10-01 04:00:00+10:00
275.17708,-0.61,1096568100.0,2004-10-01 04:15:00+10:00
275.1875,-0.61,1096569000.0,2004-10-01 04:30:00+10:00
275.19792,-0.55,1096569900.0,2004-10-01 04:45:00+10:00
275.20833,-0.55,1096570800.0,2004-10-01 05:00:00+10:00
275.21875,-0.48,1096571700.0,2004-10-01 05:15:00+10:00
275.22917,-0.38,1096572600.0,2004-10-01 05:30:00+10:00
275.23958,-0.36,1096573500.0,2004-10-01 05:45:00+10:00
275.25,-0.28,1096574400.0,2004-10-01 06:00:00+10:00
275.26042,-0.24,1096575300.0,2004-10-01 06:15:00+10:00
275.27083,-0.13,1096576200.0,2004-10-01 06:30:00+10:00
275.28125,-0.04,1096577100.0,2004-10-01 06:45:00+10:00
275.29167,-0.03,1096578000.0,2004-10-01 07:00:00+10:00
275.30208,0.05,1096578900.0,2004-10-01 07:15:00+10:00
275.3125,0.14,1096579800.0,2004-10-01 07:30:00+10:00
275.32292,0.21,1096580700.0,2004-10-01 07:45:00+10:00
275.33333,0.25,1096581600.0,2004-10-01 08:00:00+10:00
275.34375,0.27,1096582500.0,2004-10-01 08:15:00+10:00
275.35417,0.34,1096583400.0,2004-10-01 08:30:00+10:00
275.36458,0.4,1096584300.0,2004-10-01 08:45:00+10:00
275.375,0.45,1096585200.0,2004-10-01 09:00:00+10:00
275.38542,0.43,1096586100.0,2004-10-01 09:15:00+10:00
275.39583,0.45,1096587000.0,2004-10-01 09:30:00+10:00
275.40625,0.5,1096587900.0,2004-10-01 09:45:00+10:00
275.41667,0.48,1096588800.0,2004-10-01 10:00:00+10:00
275.42708,0.47,1096589700.0,2004-10-01 10:15:00+10:00
275.4375,0.45,1096590600.0,2004-10-01 10:30:00+10:00
275.44792,0.41,1096591500.0,2004-10-01 10:45:00+10:00
275.45833,0.38,1096592400.0,2004-10-01 11:00:00+10:00
275.46875,0.34,1096593300.0,2004-10-01 11:15:00+10:00
275.47917,0.27,1096594200.0,2004-10-01 11:30:00+10:00
275.48958,0.2,1096595100.0,2004-10-01 11:45:00+10:00
275.5,0.16,1096596000.0,2004-10-01 12:00:00+10:00
275.51042,0.09,1096596900.0,2004-10-01 12:15:00+10:00
275.52083,-0.01,1096597800.0,2004-10-01 12:30:00+10:00
275.53125,-0.08,1096598700.0,2004-10-01 12:45:00+10:00
275.54167,-0.15,1096599600.0,2004-10-01 13:00:00+10:00
275.55208,-0.22,1096600500.0,2004-10-01 13:15:00+10:00
275.5625,-0.27,1096601400.0,2004-10-01 13:30:00+10:00
275.57292,-0.36,1096602300.0,2004-10-01 13:45:00+10:00
275.58333,-0.44,1096603200.0,2004-10-01 14:00:00+10:00
275.59375,-0.47,1096604100.0,2004-10-01 14:15:00+10:00
275.60417,-0.51,1096605000.0,2004-10-01 14:30:00+10:00
275.61458,-0.57,1096605900.0,2004-10-01 14:45:00+10:00
275.625,-0.63,1096606800.0,2004-10-01 15:00:00+10:00
275.63542,-0.66,1096607700.0,2004-10-01 15:15:00+10:00
275.64583,-0.65,1096608600.0,2004-10-01 15:30:00+10:00
275.65625,-0.69,1096609500.0,2004-10-01 15:45:00+10:00
275.66667,-0.69,1096610400.0,2004-10-01 16:00:00+10:00
275.67708,-0.71,1096611300.0,2004-10-01 16:15:00+10:00
275.6875,-0.69,1096612200.0,2004-10-01 16:30:00+10:00
275.69792,-0.66,1096613100.0,2004-10-01 16:45:00+10:00
275.70833,-0.66,1096614000.0,2004-10-01 17:00:00+10:00
275.71875,-0.62,1096614900.0,2004-10-01 17:15:00+10:00
275.72917,-0.6,1096615800.0,2004-10-01 17:30:00+10:00
275.73958,-0.56,1096616700.0,2004-10-01 17:45:00+10:00
275.75,-0.49,1096617600.0,2004-10-01 18:00:00+10:00
275.76042,-0.43,1096618500.0,2004-10-01 18:15:00+10:00
275.77083,-0.36,1096619400.0,2004-10-01 18:30:00+10:00
275.78125,-0.35,1096620300.0,2004-10-01 18:45:00+10:00
275.79167,-0.24,1096621200.0,2004-10-01 19:00:00+10:00
275.80208,-0.22,1096622100.0,2004-10-01 19:15:00+10:00
275.8125,-0.15,1096623000.0,2004-10-01 19:30:00+10:00
275.82292,-0.07,1096623900.0,2004-10-01 19:45:00+10:00
275.83333,-0.05,1096624800.0,2004-10-01 20:00:00+10:00
275.84375,0.04,1096625700.0,2004-10-01 20:15:00+10:00
275.85417,0.05,1096626600.0,2004-10-01 20:30:00+10:00
275.86458,0.07,1096627500.0,2004-10-01 20:45:00+10:00
275.875,0.16,1096628400.0,2004-10-01 21:00:00+10:00
275.88542,0.17,1096629300.0,2004-10-01 21:15:00+10:00
275.89583,0.2,1096630200.0,2004-10-01 21:30:00+10:00
275.90625,0.22,1096631100.0,2004-10-01 21:45:00+10:00
275.91667,0.2,1096632000.0,2004-10-01 22:00:00+10:00
275.92708,0.24,1096632900.0,2004-10-01 22:15:00+10:00
275.9375,0.25,1096633800.0,2004-10-01 22:30:00+10:00
275.94792,0.21,1096634700.0,2004-10-01 22:45:00+10:00
275.95833,0.19,1096635600.0,2004-10-01 23:00:00+10:00
275.96875,0.15,1096636500.0,2004-10-01 23:15:00+10:00
275.97917,0.16,1096637400.0,2004-10-01 23:30:00+10:00
275.98958,0.12,1096638300.0,2004-10-01 23:45:00+10:00
276.0,0.05,1096639200.0,2004-10-02 00:00:00+10:00
276.01042,-0.03,1096640100.0,2004-10-02 00:15:00+10:00
276.02083,-0.04,1096641000.0,2004-10-02 00:30:00+10:00
276.03125,-0.1,1096641900.0,2004-10-02 00:45:00+10:00
276.04167,-0.17,1096642800.0,2004-10-02 01:00:00+10:00
276.05208,-0.24,1096643700.0,2004-10-02 01:15:00+10:00
276.0625,-0.31,1096644600.0,2004-10-02 01:30:00+10:00
276.07292,-0.31,1096645500.0,2004-10-02 01:45:00+10:00
276.08333,-0.37,1096646400.0,2004-10-02 02:00:00+10:00
276.09375,-0.42,1096647300.0,2004-10-02 02:15:00+10:00
276.10417,-0.48,1096648200.0,2004-10-02 02:30:00+10:00
276.11458,-0.51,1096649100.0,2004-10-02 02:45:00+10:00
276.125,-0.54,1096650000.0,2004-10-02 03:00:00+10:00
276.13542,-0.56,1096650900.0,2004-10-02 03:15:00+10:00
276.14583,-0.56,1096651800.0,2004-10-02 03:30:00+10:00
276.15625,-0.62,1096652700.0,2004-10-02 03:45:00+10:00
276.16667,-0.59,1096653600.0,2004-10-02 04:00:00+10:00
276.17708,-0.6,1096654500.0,2004-10-02 04:15:00+10:00
276.1875,-0.59,1096655400.0,2004-10-02 04:30:00+10:00
276.19792,-0.55,1096656300.0,2004-10-02 04:45:00+10:00
276.20833,-0.54,1096657200.0,2004-10-02 05:00:00+10:00
276.21875,-0.5,1096658100.0,2004-10-02 05:15:00+10:00
276.22917,-0.48,1096659000.0,2004-10-02 05:30:00+10:00
276.23958,-0.4,1096659900.0,2004-10-02 05:45:00+10:00
276.25,-0.37,1096660800.0,2004-10-02 06:00:00+10:00
276.26042,-0.35,1096661700.0,2004-10-02 06:15:00+10:00
276.27083,-0.23,1096662600.0,2004-10-02 06:30:00+10:00
276.28125,-0.21,1096663500.0,2004-10-02 06:45:00+10:00
276.29167,-0.15,1096664400.0,2004-10-02 07:00:00+10:00
276.30208,-0.05,1096665300.0,2004-10-02 07:15:00+10:00
276.3125,-0.01,1096666200.0,2004-10-02 07:30:00+10:00
276.32292,0.05,1096667100.0,2004-10-02 07:45:00+10:00
276.33333,0.12,1096668000.0,2004-10-02 08:00:00+10:00
276.34375,0.19,1096668900.0,2004-10-02 08:15:00+10:00
276.35417,0.22,1096669800.0,2004-10-02 08:30:00+10:00
276.36458,0.3,1096670700.0,2004-10-02 08:45:00+10:00
276.375,0.32,1096671600.0,2004-10-02 09:00:00+10:00
276.38542,0.35,1096672500.0,2004-10-02 09:15:00+10:00
276.39583,0.42,1096673400.0,2004-10-02 09:30:00+10:00
276.40625,0.42,1096674300.0,2004-10-02 09:45:00+10:00
276.41667,0.43,1096675200.0,2004-10-02 10:00:00+10:00
276.42708,0.46,1096676100.0,2004-10-02 10:15:00+10:00
276.4375,0.45,1096677000.0,2004-10-02 10:30:00+10:00
276.44792,0.44,1096677900.0,2004-10-02 10:45:00+10:00
276.45833,0.43,1096678800.0,2004-10-02 11:00:00+10:00
276.46875,0.4,1096679700.0,2004-10-02 11:15:00+10:00
276.47917,0.37,1096680600.0,2004-10-02 11:30:00+10:00
276.48958,0.32,1096681500.0,2004-10-02 11:45:00+10:00
276.5,0.29,1096682400.0,2004-10-02 12:00:00+10:00
276.51042,0.24,1096683300.0,2004-10-02 12:15:00+10:00
276.52083,0.16,1096684200.0,2004-10-02 12:30:00+10:00
276.53125,0.1,1096685100.0,2004-10-02 12:45:00+10:00
276.54167,0.03,1096686000.0,2004-10-02 13:00:00+10:00
276.55208,-0.04,1096686900.0,2004-10-02 13:15:00+10:00
276.5625,-0.1,1096687800.0,2004-10-02 13:30:00+10:00
276.57292,-0.18,1096688700.0,2004-10-02 13:45:00+10:00
276.58333,-0.26,1096689600.0,2004-10-02 14:00:00+10:00
276.59375,-0.29,1096690500.0,2004-10-02 14:15:00+10:00
276.60417,-0.37,1096691400.0,2004-10-02 14:30:00+10:00
276.61458,-0.42,1096692300.0,2004-10-02 14:45:00+10:00
276.625,-0.47,1096693200.0,2004-10-02 15:00:00+10:00
276.63542,-0.53,1096694100.0,2004-10-02 15:15:00+10:00
276.64583,-0.58,1096695000.0,2004-10-02 15:30:00+10:00
276.65625,-0.59,1096695900.0,2004-10-02 15:45:00+10:00
276.66667,-0.64,1096696800.0,2004-10-02 16:00:00+10:00
276.67708,-0.68,1096697700.0,2004-10-02 16:15:00+10:00
276.6875,-0.66,1096698600.0,2004-10-02 16:30:00+10:00
276.69792,-0.68,1096699500.0,2004-10-02 16:45:00+10:00
276.70833,-0.69,1096700400.0,2004-10-02 17:00:00+10:00
276.71875,-0.68,1096701300.0,2004-10-02 17:15:00+10:00
276.72917,-0.68,1096702200.0,2004-10-02 17:30:00+10:00
276.73958,-0.65,1096703100.0,2004-10-02 17:45:00+10:00
276.75,-0.63,1096704000.0,2004-10-02 18:00:00+10:00
276.76042,-0.59,1096704900.0,2004-10-02 18:15:00+10:00
276.77083,-0.58,1096705800.0,2004-10-02 18:30:00+10:00
276.78125,-0.51,1096706700.0,2004-10-02 18:45:00+10:00
276.79167,-0.46,1096707600.0,2004-10-02 19:00:00+10:00
276.80208,-0.42,1096708500.0,2004-10-02 19:15:00+10:00
276.8125,-0.39,1096709400.0,2004-10-02 19:30:00+10:00
276.82292,-0.33,1096710300.0,2004-10-02 19:45:00+10:00
276.83333,-0.26,1096711200.0,2004-10-02 20:00:00+10:00
276.84375,-0.23,1096712100.0,2004-10-02 20:15:00+10:00
276.85417,-0.18,1096713000.0,2004-10-02 20:30:00+10:00
276.86458,-0.15,1096713900.0,2004-10-02 20:45:00+10:00
276.875,-0.12,1096714800.0,2004-10-02 21:00:00+10:00
276.88542,-0.03,1096715700.0,2004-10-02 21:15:00+10:00
276.89583,-0.02,1096716600.0,2004-10-02 21:30:00+10:00
276.90625,-0.01,1096717500.0,2004-10-02 21:45:00+10:00
276.91667,0.04,1096718400.0,2004-10-02 22:00:00+10:00
276.92708,0.07,1096719300.0,2004-10-02 22:15:00+10:00
276.9375,0.06,1096720200.0,2004-10-02 22:30:00+10:00
276.94792,0.12,1096721100.0,2004-10-02 22:45:00+10:00
276.95833,0.06,1096722000.0,2004-10-02 23:00:00+10:00
276.96875,0.09,1096722900.0,2004-10-02 23:15:00+10:00
276.97917,0.12,1096723800.0,2004-10-02 23:30:00+10:00
276.98958,0.02,1096724700.0,2004-10-02 23:45:00+10:00
277.0,0.02,1096725600.0,2004-10-03 00:00:00+10:00
277.01042,0.01,1096726500.0,2004-10-03 00:15:00+10:00
277.02083,-0.04,1096727400.0,2004-10-03 00:30:00+10:00
277.03125,-0.05,1096728300.0,2004-10-03 00:45:00+10:00
277.04167,-0.12,1096729200.0,2004-10-03 01:00:00+10:00
277.05208,-0.18,1096730100.0,2004-10-03 01:15:00+10:00
277.0625,-0.18,1096731000.0,2004-10-03 01:30:00+10:00
277.07292,-0.27,1096731900.0,2004-10-03 01:45:00+10:00
277.08333,-0.28,1096732800.0,2004-10-03 02:00:00+10:00
277.09375,-0.33,1096733700.0,2004-10-03 02:15:00+10:00
277.10417,-0.4,1096734600.0,2004-10-03 02:30:00+10:00
277.11458,-0.4,1096735500.0,2004-10-03 02:45:00+10:00
277.125,-0.44,1096736400.0,2004-10-03 03:00:00+10:00
277.13542,-0.48,1096737300.0,2004-10-03 03:15:00+10:00
277.14583,-0.49,1096738200.0,2004-10-03 03:30:00+10:00
277.15625,-0.51,1096739100.0,2004-10-03 03:45:00+10:00
277.16667,-0.52,1096740000.0,2004-10-03 04:00:00+10:00
277.17708,-0.55,1096740900.0,2004-10-03 04:15:00+10:00
277.1875,-0.53,1096741800.0,2004-10-03 04:30:00+10:00
277.19792,-0.51,1096742700.0,2004-10-03 04:45:00+10:00
277.20833,-0.53,1096743600.0,2004-10-03 05:00:00+10:00
277.21875,-0.5,1096744500.0,2004-10-03 05:15:00+10:00
277.22917,-0.49,1096745400.0,2004-10-03 05:30:00+10:00
277.23958,-0.45,1096746300.0,2004-10-03 05:45:00+10:00
277.25,-0.43,1096747200.0,2004-10-03 06:00:00+10:00
277.26042,-0.37,1096748100.0,2004-10-03 06:15:00+10:00
277.27083,-0.34,1096749000.0,2004-10-03 06:30:00+10:00
277.28125,-0.3,1096749900.0,2004-10-03 06:45:00+10:00
277.29167,-0.22,1096750800.0,2004-10-03 07:00:00+10:00
277.30208,-0.19,1096751700.0,2004-10-03 07:15:00+10:00
277.3125,-0.1,1096752600.0,2004-10-03 07:30:00+10:00
277.32292,-0.05,1096753500.0,2004-10-03 07:45:00+10:00
277.33333,0.01,1096754400.0,2004-10-03 08:00:00+10:00
277.34375,0.06,1096755300.0,2004-10-03 08:15:00+10:00
277.35417,0.11,1096756200.0,2004-10-03 08:30:00+10:00
277.36458,0.19,1096757100.0,2004-10-03 08:45:00+10:00
277.375,0.24,1096758000.0,2004-10-03 09:00:00+10:00
277.38542,0.3,1096758900.0,2004-10-03 09:15:00+10:00
277.39583,0.31,1096759800.0,2004-10-03 09:30:00+10:00
277.40625,0.33,1096760700.0,2004-10-03 09:45:00+10:00
277.41667,0.41,1096761600.0,2004-10-03 10:00:00+10:00
277.42708,0.43,1096762500.0,2004-10-03 10:15:00+10:00
277.4375,0.43,1096763400.0,2004-10-03 10:30:00+10:00
277.44792,0.45,1096764300.0,2004-10-03 10:45:00+10:00
277.45833,0.44,1096765200.0,2004-10-03 11:00:00+10:00
277.46875,0.48,1096766100.0,2004-10-03 11:15:00+10:00
277.47917,0.46,1096767000.0,2004-10-03 11:30:00+10:00
277.48958,0.42,1096767900.0,2004-10-03 11:45:00+10:00
277.5,0.39,1096768800.0,2004-10-03 12:00:00+10:00
277.51042,0.37,1096769700.0,2004-10-03 12:15:00+10:00
277.52083,0.36,1096770600.0,2004-10-03 12:30:00+10:00
277.53125,0.29,1096771500.0,2004-10-03 12:45:00+10:00
277.54167,0.21,1096772400.0,2004-10-03 13:00:00+10:00
277.55208,0.18,1096773300.0,2004-10-03 13:15:00+10:00
277.5625,0.14,1096774200.0,2004-10-03 13:30:00+10:00
277.57292,0.08,1096775100.0,2004-10-03 13:45:00+10:00
277.58333,-0.01,1096776000.0,2004-10-03 14:00:00+10:00
277.59375,-0.08,1096776900.0,2004-10-03 14:15:00+10:00
277.60417,-0.12,1096777800.0,2004-10-03 14:30:00+10:00
277.61458,-0.15,1096778700.0,2004-10-03 14:45:00+10:00
277.625,-0.22,1096779600.0,2004-10-03 15:00:00+10:00
277.63542,-0.3,1096780500.0,2004-10-03 15:15:00+10:00
277.64583,-0.35,1096781400.0,2004-10-03 15:30:00+10:00
277.65625,-0.37,1096782300.0,2004-10-03 15:45:00+10:00
277.66667,-0.42,1096783200.0,2004-10-03 16:00:00+10:00
277.67708,-0.46,1096784100.0,2004-10-03 16:15:00+10:00
277.6875,-0.51,1096785000.0,2004-10-03 16:30:00+10:00
277.69792,-0.54,1096785900.0,2004-10-03 16:45:00+10:00
277.70833,-0.54,1096786800.0,2004-10-03 17:00:00+10:00
277.71875,-0.55,1096787700.0,2004-10-03 17:15:00+10:00
277.72917,-0.57,1096788600.0,2004-10-03 17:30:00+10:00
277.73958,-0.59,1096789500.0,2004-10-03 17:45:00+10:00
277.75,-0.57,1096790400.0,2004-10-03 18:00:00+10:00
277.76042,-0.56,1096791300.0,2004-10-03 18:15:00+10:00
277.77083,-0.57,1096792200.0,2004-10-03 18:30:00+10:00
277.78125,-0.54,1096793100.0,2004-10-03 18:45:00+10:00
277.79167,-0.54,1096794000.0,2004-10-03 19:00:00+10:00
277.80208,-0.47,1096794900.0,2004-10-03 19:15:00+10:00
277.8125,-0.46,1096795800.0,2004-10-03 19:30:00+10:00
277.82292,-0.45,1096796700.0,2004-10-03 19:45:00+10:00
277.83333,-0.36,1096797600.0,2004-10-03 20:00:00+10:00
277.84375,-0.36,1096798500.0,2004-10-03 20:15:00+10:00
277.85417,-0.3,1096799400.0,2004-10-03 20:30:00+10:00
277.86458,-0.26,1096800300.0,2004-10-03 20:45:00+10:00
277.875,-0.25,1096801200.0,2004-10-03 21:00:00+10:00
277.88542,-0.16,1096802100.0,2004-10-03 21:15:00+10:00
277.89583,-0.15,1096803000.0,2004-10-03 21:30:00+10:00
277.90625,-0.13,1096803900.0,2004-10-03 21:45:00+10:00
277.91667,-0.03,1096804800.0,2004-10-03 22:00:00+10:00
277.92708,-0.04,1096805700.0,2004-10-03 22:15:00+10:00
277.9375,-0.03,1096806600.0,2004-10-03 22:30:00+10:00
277.94792,0.02,1096807500.0,2004-10-03 22:45:00+10:00
277.95833,0.04,1096808400.0,2004-10-03 23:00:00+10:00
277.96875,0.02,1096809300.0,2004-10-03 23:15:00+10:00
277.97917,0.05,1096810200.0,2004-10-03 23:30:00+10:00
277.98958,0.06,1096811100.0,2004-10-03 23:45:00+10:00
278.0,0.03,1096812000.0,2004-10-04 00:00:00+10:00
278.01042,0.07,1096812900.0,2004-10-04 00:15:00+10:00
278.02083,0.03,1096813800.0,2004-10-04 00:30:00+10:00
278.03125,-0.02,1096814700.0,2004-10-04 00:45:00+10:00
278.04167,-0.01,1096815600.0,2004-10-04 01:00:00+10:00
278.05208,-0.03,1096816500.0,2004-10-04 01:15:00+10:00
278.0625,-0.08,1096817400.0,2004-10-04 01:30:00+10:00
278.07292,-0.1,1096818300.0,2004-10-04 01:45:00+10:00
278.08333,-0.16,1096819200.0,2004-10-04 02:00:00+10:00
278.09375,-0.18,1096820100.0,2004-10-04 02:15:00+10:00
278.10417,-0.18,1096821000.0,2004-10-04 02:30:00+10:00
278.11458,-0.24,1096821900.0,2004-10-04 02:45:00+10:00
278.125,-0.29,1096822800.0,2004-10-04 03:00:00+10:00
278.13542,-0.32,1096823700.0,2004-10-04 03:15:00+10:00
278.14583,-0.32,1096824600.0,2004-10-04 03:30:00+10:00
278.15625,-0.33,1096825500.0,2004-10-04 03:45:00+10:00
278.16667,-0.39,1096826400.0,2004-10-04 04:00:00+10:00
278.17708,-0.38,1096827300.0,2004-10-04 04:15:00+10:00
278.1875,-0.4,1096828200.0,2004-10-04 04:30:00+10:00
278.19792,-0.39,1096829100.0,2004-10-04 04:45:00+10:00
278.20833,-0.38,1096830000.0,2004-10-04 05:00:00+10:00
278.21875,-0.42,1096830900.0,2004-10-04 05:15:00+10:00
278.22917,-0.41,1096831800.0,2004-10-04 05:30:00+10:00
278.23958,-0.38,1096832700.0,2004-10-04 05:45:00+10:00
278.25,-0.35,1096833600.0,2004-10-04 06:00:00+10:00
278.26042,-0.36,1096834500.0,2004-10-04 06:15:00+10:00
278.27083,-0.35,1096835400.0,2004-10-04 06:30:00+10:00
278.28125,-0.3,1096836300.0,2004-10-04 06:45:00+10:00
278.29167,-0.26,1096837200.0,2004-10-04 07:00:00+10:00
278.30208,-0.22,1096838100.0,2004-10-04 07:15:00+10:00
278.3125,-0.2,1096839000.0,2004-10-04 07:30:00+10:00
